part_num,name,part_cat_id,part_material
970c38pr0002,"Hips and Bright Light Orange Legs with Orange Robes, Knee Pads print",61,Plastic
970c38pr0003,"Hips and Bright Light Orange Legs with Black Belt, Dark Bluish Grey Pocket, Gold Flask, Orange Knee Wraps print",61,Plastic
970c38pr0004,Hips and Bright Light Orange Legs with Dark Red Claws print,61,Plastic
970c38pr0005,"Hips and Bright Light Orange Legs with Nougat Straps, Silver Belt, Kneepads, Claws print",61,Plastic
970c38pr0006,"Hips and Bright Light Orange Legs with Robe Ends, Orange Trim, Dark Red Sash, Gold Symbol print",61,Plastic
970c38pr0058,Hips and Bright Light Orange Legs with Black Thick Stripe Print,61,Plastic
970c38pr0282,Hips and Bright Light Orange Legs with Fire Suit Print,61,Plastic
970c38pr0349,Hips and Bright Light Orange Legs with Dark Blue Markings Print (Wolverine),61,Plastic
970c38pr0423,Hips and Bright Light Orange Legs with White Feathers and Red Claws Print,61,Plastic
970c38pr0731,Hips and Bright Light Orange Legs with SW Dark Brown and Dark Tan Knee Pads Print,61,Plastic
970c38pr0778,Hips and Bright Light Orange Legs with Bright Light Yellow Sash and Medium Nougat Knee Pads Print,61,Plastic
970c38pr0916,Hips and Bright Light Orange Legs with Black Tiger Stripes Print,61,Plastic
970c38pr0977,"Hips and Bright Light Orange Legs with Orange Armour, Dark Orange Armor, Knee Pads, and Toes Print",61,Plastic
970c38pr1160,Hips and Bright Light Orange Legs with 6 Black Vertical Stripes and Pencil Tips on Feet Print,61,Plastic
970c38pr1246,Hips and Bright Light Orange Legs with Dark Red Sash and Straps and Two Silver Arrowheads Print,61,Plastic
970c38pr1598,"Hips and Bright Light Orange Legs with Overall, Green Knee Pads",61,Plastic
970c38pr1627,Hips and Bright Light Orange Legs with Black Straps,61,Plastic
970c38pr1746,"Hips and Bright Light Orange Legs with Raincoat, Yellow Stripes",61,Plastic
970c38pr2252,"Hips and Bright Light Orange Legs with Dark Azure Straps, Dark Orange Knee Pads Print",61,Plastic
970c38pr2358,Hips and Bright Light Orange Legs with Reddish Brown Spots and Swirls Print,61,Plastic
970c38pr2386,"Hips and Bright Light Orange Legs with Black Straps, Kneecaps, Toes print",61,Plastic
970c38pr2512,"Hips and Bright Light Orange Legs with Reddish Brown Belt, Toes, Black Pockets print",61,Plastic
970c38pr2582,"Hips and Bright Light Orange Legs with Belt, Pockets, White/Nougat Toes print",61,Plastic
970c38pr2592,"Hips and Bright Light Orange Legs with Red Sash, Fur Trim, White Toes print",61,Plastic
970c38pr2599,Hips and Bright Light Orange Legs with Medium Azure Sash/Belt print,61,Plastic
970c38pr9758,"Hips and Bright Light Orange Legs with Magenta Belt, Magenta and Dark Purple Stripes print",61,Plastic
970c38pr9888,Hips and Bright Light Orange Legs with Black Vertical Lines and Orange Stripes Print,61,Plastic
970c38pr9895,"Hips and Bright Light Orange Legs with Red Circle on Black Knee Strap, Silver Plates, and Tape Knee Strap Print",61,Plastic
970c38pr9927,Hips and Bright Light Orange Legs with Dark Blue Plaid Front and Sides,61,Plastic
970c39,Hips and Lavender Legs,61,Plastic
970c39pat03pr1903,Hips with Lavender Legs and Black Boots Pattern with Skirt Ruffles Print,61,Plastic
970c39pr2397,"Hips and Lavender Legs with Dark Blue Knee Bands, Black Toes print",61,Plastic
970c39pr9778,"Hips and Lavender Legs with Dark Lavender/Silver Shirt, Light Aqua Decorations print",61,Plastic
970c39pr9805,"Hips and Lavender Legs with Dark Purple Skirt, Shoes",61,Plastic
970c39pr9825,"Hips and Lavender Legs with Gold Skirt, Dark Turquoise Decorations print",61,Plastic
970c39pr9830,"Hips and Lavender Legs with Dark Tan Skirt, Knee Pads print",61,Plastic
970c40,Hips and Yellowish Green Legs,61,Plastic
970c40pat14pr0002,"Hips with Yellowish Green Legs and Light Bluish Gray Boots Pattern with Black/White Shoes, Dark Red Toes print",61,Plastic
970c40pr0001,"Hips and Yellowish Green Legs with Orange Utility Belt, Tools print",61,Plastic
970c40pr1433,"Hips and Yellowish Green Legs with Torn Jeans, Black Skeleton",61,Plastic
970c41,Hips and Dark Orange Legs,61,Plastic
970c41pat02pr1003,Hips with Dark Orange Legs and Light Nougat Boots Pattern with Dark Orange dress Print (Possessed Dana),61,Plastic
970c41pat02pr1713,Hips with Dark Orange Legs and Light Nougat Boots Pattern with Barney Rubble Print,61,Plastic
970c41pat07pr0001,"Hips with Dark Orange Legs and Dark Brown Boots Pattern with Silver Armor, Dark Blue/Res/Golf Tunic print",61,Plastic
970c41pat13pr1595,"Hips with Dark Orange Legs and Nougat Boots Pattern with Tan Straps, Dark Brown Sandals Print",61,Plastic
970c41pat19pr0001,"Hips with Dark Orange Legs and Reddish Brown Boots Pattern with Stitched Pockets, Reddish Brown Pouch print",61,Plastic
970c41pr0001,"Hips and Dark Orange Legs with Dark Brown Belt, Silver Eagle Belt Buckle, Dark Blue Chaps, Cactus, Silver Star, Cow, Decorations print",61,Plastic
970c41pr0533,Hips and Dark Orange Legs with White Icing Print,61,Plastic
970c41pr0656,Hips and Dark Orange Legs with Fur and Tan Claws Print,61,Plastic
970c41pr0728,Hips and Dark Orange Legs with Small Pockets and Semi-Circle Knee Pad on Right Leg Print,61,Plastic
970c41pr0801,"Hips and Dark Orange Legs with Dark Red and Gold Armor, Gold Belt Buckle, Black Tiger Stripes and White Claws Print",61,Plastic
970c41pr0811,"Hips and Dark Orange Legs with Dark Red and Gold Armor, Gold Belt Buckle and White Claws Print",61,Plastic
970c41pr0942,Hips and Dark Orange Legs with Pilot Flight Suit Straps and Black Hose Print,61,Plastic
970c41pr1310,Hips and Dark Orange Legs with Orange Harness Print,61,Plastic
970c41pr1384,Hips and Dark Orange Legs with Pocket and Dark Bluish Gray and Dark Tan Belts Print,61,Plastic
970c41pr1507,Hips and Dark Orange Legs with Dark Red Leotard,61,Plastic
970c41pr1770,"Hips and Dark Orange Legs with Dark Brown Belt, Key Chain",61,Plastic
970c41pr2017,Hips and Dark Orange Legs with 2 Black Toes/Claws print,61,Plastic
970c41pr2053,Hips and Dark Orange Legs with Green Leaf Skirt Print,61,Plastic
970c41pr2131,"Hips and Dark Orange Legs with Dark Red/Copper Robe, Gold Trim print",61,Plastic
970c41pr2308,"Hips and Dark Orange Legs with Reddish Brown Belt, Toes, Nougat Stripes print",61,Plastic
970c41pr2516,"Hips and Dark Orange Legs with Black Belt, Knee Pads, Silver Toes print",61,Plastic
970c41pr2551,"Hips and Dark Orange Legs with Reddish Brown Straps, Dark Tan Feathers/Leaves, Silver Keltic Knot print",61,Plastic
970c41pr9898,Hips and Dark Orange Legs with Rope Belt Ends and Tan Knee Patches Print,61,Plastic
970c41pr9935,Hips and Dark Orange Legs with Leopard Spots Print,61,Plastic
970c42,Hips and Medium Azure Legs,61,Plastic
970c42pat01,Hips with Medium Azure Legs and Yellow Boots Pattern,61,Plastic
970c42pat02pr1714,Hips with Medium Azure Legs and Light Nougat Boots Pattern with Betty Rubble Print,61,Plastic
970c42pat27,Hips with Medium Azure Legs and White Boots Pattern,61,Plastic
970c42pat27pr1995,"Hips with Medium Azure Legs and White Boots Pattern with Bright Pink Knee Lines and Wavy Feet, Cheerleading Shirt with Sprinkles Print",61,Plastic
970c42pat27pr1999,"Hips with Medium Azure Legs and White Boots Pattern with Dark Blue Pockets, Lime Knee Pads and Feet, White Zigzags and Circles Print",61,Plastic
970c42pat33pr2483,"Hips with Medium Azure Legs and Medium Lavender Boots Pattern with Yellow/Orange Sash, Laced Knee Pads, Silver Toes print",61,Plastic
970c42pat34pr0002,Hips with Medium Azure Legs and Orange Boots Pattern with Black Rivets print,61,Plastic
970c42pat38,Hips with Medium Azure Legs and Bright Light Orange Boots Pattern,61,Plastic
970c42pat38pr0002,"Hips with Medium Azure Legs and Bright Light Orange Boots Pattern with Light Bluish Gray Shoes, Bright Light Orange Belt print",61,Plastic
970c42pr0001,Hips and Medium Azure Legs with White Cat Hairs print,61,Plastic
970c42pr0688,Hips and Medium Azure Legs with Brown Straps Print,61,Plastic
970c42pr0691,Hips and Medium Azure Legs with Reddish Brown Straps and Silver Belt Print,61,Plastic
970c42pr1594,Hips and Medium Azure Legs with White Belt and Toes Print,61,Plastic
970c42pr1778,Hips and Medium Azure Legs with Black and Gold Leopard Print,61,Plastic
970c42pr2002,"Hips and Medium Azure Legs with Lime and Dark Pink Stripes, Coral Knee Pads Print",61,Plastic
970c42pr2341,Hips and Medium Azure Legs with Dark Brown Decorations print,61,Plastic
970c42pr2427,"Hips and Medium Azure Legs with Dark Azure Marking, Dark Blue Loincloth print",61,Plastic
970c42pr2433,Hips and Medium Azure Legs with Lime/Dark Blue Armor print,61,Plastic
970c42pr2445,"Hips and Medium Azure Legs with Reddish Brown Loincloth, Dark Azure Markings print",61,Plastic
970c42pr9773,"Hips and Medium Azure Legs with Lime/Orange/Yellow Decorations, Beads Belt print",61,Plastic
970c42pr9999,"Hips with Medium Azure Legs with Yellow Knees, White Sports Logo and Boots Print",61,Plastic
970c43,Hips and Bright Pink Legs,61,Plastic
970c43pat02pr0003,"Hips with Bright Pink Legs and Light Nougat Boots Pattern with Bright Pink Dress, Light Bluish Grey Shoes print",61,Plastic
970c43pat02pr1902,"Hips with Bright Pink Legs and Light Nougat Boots Pattern with Dark Pink Skirt Ruffles, with Silver Shoes Print",61,Plastic
970c43pat22pr2526,"Hips with Bright Pink Legs and Red Boots Pattern, White Knees and Toes Print",61,Plastic
970c43pat27pr0001,"Hips with Bright Pink Legs and White Boots Pattern with Robe Ends, Blue Pants, White Slippers print",61,Plastic
970c43pr0711,Hips and Bright Pink Legs with Black Triangles on Feet Print,61,Plastic
970c43pr0851,"Hips and Bright Pink Legs with Pixelated Green, White, Brown, Dark Green Squares",61,Plastic
970c43pr1488,Hips and Bright Pink Legs with Cake Stains print,61,Plastic
970c43pr1586,Hips and Bright Pink Legs with Dress and Shoes with Black Toes Print (Queenie Goldstein),61,Plastic
970c43pr1589,Hips and Bright Pink Legs with Torn Night Gown (Grandma Wolf),61,Plastic
970c44,Hips and Bright Light Yellow Legs,61,Plastic
970c44pat02pr0001,"Hips with Bright Light Yellow Legs and Light Nougat Boots Pattern with Fur Coat, Black Dress, Red Shoes print",61,Plastic
970c44pat02pr2469,"Hips with Bright Light Yellow Legs and Light Nougat Boots Pattern with Fur Coat, Black Dress, Red Shoes print",61,Plastic
970c44pat19pr1665,Hips with Bright Light Yellow Legs and Reddish Brown Boots Pattern with Orange Giraffe Spots Print,61,Plastic
970c44pat27pr0001,"Hips with Bright Light Yellow Legs and White Boots Pattern with Bright Light Orange Shoes, Red Toes, Knees print",61,Plastic
970c44pr0528,Hips and Bright Light Yellow Legs with Bright Light Blue Apron and Yellow Stripe Print,61,Plastic
970c44pr1277,"Hips and Bright Light Yellow Legs with Straps, Ammunition Belts and Claws Print",61,Plastic
970c44pr1538,"Hips and Bright Light Yellow Legs with Dirt, Mud Stains",61,Plastic
970c45,Hips and Sand Red Legs,61,Plastic
970c46,Hips and Dark Turquoise Legs,61,Plastic
970c46pat01,Hips with Dark Turquoise Legs and Yellow Boots Pattern [PLAIN],61,Plastic
970c46pat09pr0001,Hips with Dark Turquoise Legs and Dark Purple Boots Pattern with Dark Purple/Silver Dots print,61,Plastic
970c46pr0001,"Hips and Dark Turquoise Legs with Dark Tan Apron, Medium Nougat Clay Splatters print",61,Plastic
970c46pr1579,Hips and Dark Turquoise Legs with Silver Hexagonal Scales Print,61,Plastic
970c46pr2195,Hips and Dark Turquoise Legs with White Panels and Gold Trim Print,61,Plastic
970c46pr2200,Hips and Dark Turquoise Legs with Gold and Lavender Armor Print,61,Plastic
970c46pr2337,Hips and Dark Turquoise Legs with Pixelated Bright Light Orange and Nougat Squares print,61,Plastic
970c46pr2416,"Hips and Dark Turquoise Legs with Gold Belt, Knee Pads, Skirt with Dark Purple Trim print",61,Plastic
970c46pr2494,Hips and Dark Turquoise Legs with Medium Blue/Dark Purple Paint Splotches print,61,Plastic
970c46pr2563,"Hips and Dark Turquoise Legs with Pockets, Reflective Silver Stripes print",61,Plastic
970c48,Hips and Chrome Gold Legs,61,Plastic
970c49,Hips and Sand Purple Legs,61,Plastic
970c49pr0023,Hips and Sand Purple Legs with Zam Wesell Print,61,Plastic
970c50,Hips and Chrome Silver Legs,61,Plastic
970c51,Hips and Chrome Black Legs,61,Plastic
970c54,Hips and Sky Blue Legs,61,Plastic
970c55,Hips and Purple Legs,61,Plastic
970c55pr0001,Hips and Purple Legs with Dumbledore Robe and Belt Print,61,Plastic
970c56,Hips and Pearl Light Gold Legs,61,Plastic
970c57,Hips and Violet Legs,61,Plastic
970c59,Hips and Medium Orange Legs,61,Plastic
970c60,Hips and Coral Legs,61,Plastic
970c60pat15pr1674,"Hips with Coral Legs and Light Aqua Boots Pattern with White Zigzag Panel, Magenta Animal Print, and Yellow Knees Print",61,Plastic
970c60pr2484,Hips and Coral Legs with White/Dark Turquoise Stripes print,61,Plastic
970c61,Hips and Glow In The Dark White Legs,61,Plastic
970c61pr2127,"Hips and Glow In The Dark White Legs with Sand Green Coat, Belt print (Nearly Headless Nick)",61,Plastic
970c62,Hips and Light Purple Legs,61,Plastic
970c62pr0001,Hips and Light Purple Legs with Dumbledore Robe and Belt Print,61,Plastic
970c64,Hips and Trans-Dark Pink Legs,61,Plastic
970c65,Hips and Trans-Light Blue Legs,61,Plastic
970c65pr0001,"Hips and Trans-Light Blue Legs with Silver Armor, Red Tattered Skirt print",61,Plastic
970c65pr0006,Hips and Trans-Light Blue Legs with White/Dark Turquoise Ice Decorations print,61,Plastic
970c65pr2539,Hips and Trans-Light Blue Legs with Gold and Dark Blue Circuitry print,61,Plastic
970c66,Hips and Trans-Orange Legs,61,Plastic
970c66pr0006,Hips and Trans-Orange Legs with Black Lava Rock Print,61,Plastic
970c67,Hips and Trans-Red Legs,61,Plastic
970c67pr0002,Hips and Trans-Red Legs with Yellow Flames print,61,Plastic
970c68,Hips and Trans-Yellow Legs,61,Plastic
970c68pr0002,"Hips and Trans-Yellow Legs with Azure, Yellow, Dark Blue Lightning print",61,Plastic
970c71,Hips and Pink Legs,61,Plastic
970c72,Hips and Trans-Neon Green Legs,61,Plastic
970c72pr0010,Hips and Trans-Neon Green Legs with Dark Blue Sash and Tattered Dark Purple Robe Print,61,Plastic
970c72pr0949,Hips and Trans-Neon Green Legs with Silver Sash and Chain Knee Straps Print,61,Plastic
970c72pr0950,Hips and Trans-Neon Green Legs with Sand Green Sash and Knee Straps,61,Plastic
970c72pr0952,Hips and Trans-Neon Green Legs with Light Bluish Gray Sash and Knee Straps Print,61,Plastic
970c72pr0953,"Hips and Trans-Neon Green Legs with Dark Red Sash, Blue Robe, Knee Straps",61,Plastic
970c75,Hips and Pearl Titanium Legs [Plain],61,Plastic
970c75pat30,Hips with Pearl Titanium Legs and Flat Silver Boots Pattern,61,Plastic
970c75pat30pr1777,Hips with Pearl Titanium Legs and Flat Silver Boots Pattern with Silver and Copper Pointed Armor Panels Print,61,Plastic
970c75pr0001,"Hips and Pearl Titanium Legs with Black Belt, Coat, Gold Toes print",61,Plastic
970c75pr0002,"Hips and Pearl Titanium Legs with Dark Red Coat, Gold Knee Caps, Toes print",61,Plastic
970c75pr0003,"Hips and Pearl Titanium Legs with Silver Pockets, Red Trim Print",61,Plastic
970c75pr0004,"Hips and Pearl Titanium Legs with Dark Red Sash, Blue/Gold Armor, Silver Toes",61,Plastic
970c75pr0005,"Hips and Pearl Titanium Legs with Red Belt, Dark Purple Armor, Red Trim, Silver Claws print",61,Plastic
970c75pr0006,"Hips and Pearl Titanium Legs with Dark Azure/Medium Azure Knee Pads, Claws, Dark Tan Rope, Silver Armor print",61,Plastic
970c75pr0007,"Hips and Pearl Titanium Legs with Dark Purple Belt, Silver Buckle, Metal Pink/Silver Armor print",61,Plastic
970c75pr0008,"Hips and Pearl Titanium Legs with Silver Chain Mail, Armor, Boots print",61,Plastic
970c75pr0009,"Hips and Pearl Titanium Legs with Silver Armor, Chain Mail, Olive Green Legs, Spiked Boots print",61,Plastic
970c75pr0010,"Hips and Pearl Titanium Legs with Armor, Dark Red Coat print",61,Plastic
970c75pr0011,"Hips and Pearl Titanium Legs with Silver Armor, Reddish Brown Legs print",61,Plastic
970c75pr0012,Hips and Pearl Titanium Legs with Black Batman Armour print,61,Plastic
970c75pr0013,"Hips and Pearl Titanium Legs with Black Coat Tails, Silver Knee Caps print",61,Plastic
970c75pr0014,"Hips and Pearl Titanium Legs with Pockets, Knee Caps, Belt print",61,Plastic
970c75pr0016,"Hips and Pearl Titanium Legs with Medium Azure Belt, Gold Belt Buckle, Toes, Medium Azure Robe Ends, Knee Caps print",61,Plastic
970c75pr0018,"Hips and Pearl Titanium Legs with Dark Red Sash, Knee Caps, Robe Ends, Medium Azure Trim print",61,Plastic
970c75pr0019,"Hips and Pearl Titanium Legs with Armor, Medium Azure Triangles, Toes, Black Belt print",61,Plastic
970c75pr0020,"Hips and Pearl Titanium Legs with Dark Bluish Grey Belt, Pockets, Silver Strap, Knee Pads print",61,Plastic
970c75pr0021,"Hips and Pearl Titanium Legs with Robe Ends, Sand Blue Trim, White Robe print",61,Plastic
970c75pr0022,Hips and Pearl Titanium Legs with Black Armor print,61,Plastic
970c75pr0023,"Hips and Pearl Titanium Legs with Dark Brown Belt, Dark Red Tails, Coat Ends print",61,Plastic
970c75pr0024,"Hips and Pearl Titanium Legs with Armor, Black Coattails, Red Belt, Straps, Silver Kneepads, Gold Trim, Toes print",61,Plastic
970c75pr0025,"Hips and Pearl Titanium Legs with Black/Silver Armor, Dark Red Trim print",61,Plastic
970c75pr0026,Hips and Pearl Titanium Legs with Black/Silver Armor print,61,Plastic
970c75pr0634,"Hips and Pearl Titanium Legs with Metallic Silver Armor with Rivets, Orange Fabric, Chain Mail on Knees and Boots Print",61,Plastic
970c75pr0810,Hips and Pearl Titanium Legs with Black and Dark Bluish Gray Markings Print (Shadow Stormtrooper),61,Plastic
970c75pr0818,"Hips and Pearl Titanium Legs with Silver and Orange Belt, Knee Pads and Boots Print",61,Plastic
970c75pr0845,Hips and Pearl Titanium Legs with Silver Armor Print,61,Plastic
970c75pr0855,"Hips and Pearl Titanium Legs with Dark Red, Dark Blue and Silver Armor Print (Ultron MK1)",61,Plastic
970c75pr0903,Hips and Pearl Titanium Legs with Dark Bluish Gray Armor and Yellow Honeycomb Print,61,Plastic
970c75pr1203,"Hips and Pearl Titanium Legs with Metallic Silver Armor with Rivets, Red Fabric, Chain Mail on Knees and Boots Pattern",61,Plastic
970c75pr1278,"Hips and Pearl Titanium Legs with Coattails and Striped Knee Armor, Light Gray Dots Print (Bala-Tik)",61,Plastic
970c75pr1279,Hips and Pearl Titanium Legs with Armor with Orange Worn Dots and Fringe Print,61,Plastic
970c75pr1288,Hips and Pearl Titanium Legs with M-OC Hunter Droid Armor Print,61,Plastic
970c75pr1326,"Hips and Pearl Titanium Legs with Black and Silver Armor, Blue Right Knee Pad Print",61,Plastic
970c75pr1358,Hips and Pearl Titanium Legs with Bottom of Breastplate with Silver Edge Print,61,Plastic
970c75pr1395,Hips and Pearl Titanium Legs with Brown Belt and Holster Print,61,Plastic
970c75pr1535,"Hips and Pearl Titanium Legs with Tatty Sash Belt, Broken Kneepad and Medium Azure Knee Band, Pockets",61,Plastic
970c75pr1553,"Hips and Pearl Titanium Legs with Mud Stains, Knee Pads, Droid",61,Plastic
970c75pr1558,"Hips and Pearl Titanium Legs with Coattails, Brown Trim and Tan Stains Print",61,Plastic
970c75pr1560,"Hips and Pearl Titanium Legs with Gold Belt, Knee Pads, Armour",61,Plastic
970c75pr1625,"Hips and Pearl Titanium Legs with Purple Coat, Straps",61,Plastic
970c75pr1626,"Hips and Pearl Titanium Legs with Sandals, Reddish Brown Robe, Trim, White Coat",61,Plastic
970c75pr1726,"Hips and Pearl Titanium Legs with Medium Azure Sash, Knee Wraps, Black Straps",61,Plastic
970c75pr1838,Hips and Pearl Titanium Legs with Blacks Lines Print,61,Plastic
970c75pr1844,Hips and Pearl Titanium Legs with Long Black Coattails Print,61,Plastic
970c75pr1921,"Hips and Pearl Titanium Legs with Silver Armor Panels and Belt, Dark Red Toes Print",61,Plastic
970c75pr1931,Hips and Pearl Titanium Legs with Decorated Robe Ends Print,61,Plastic
970c75pr2120,"Hips and Pearl Titanium Legs with Armor Lines, Black and Red Kama Print",61,Plastic
970c75pr2124,"Hips and Pearl Titanium Legs with Black Coattails, Light Bluish Gray Armor, Knees, and Toes Print",61,Plastic
970c75pr2136,"Hips and Pearl Titanium Legs with Black and Red Panels, Belt with Silver Buckle, Silver Toes Print",61,Plastic
970c75pr2184,"Hips and Pearl Titanium Legs with Dark Brown Belt, Black Robe, Gold Knee Caps print",61,Plastic
970c75pr2364,Hips and Pearl Titanium Legs with Light Bluish Gray and Dark Bluish Gray Armour Panels and Toes Print,61,Plastic
970c75pr2365,Hips and Pearl Titanium Legs with Light Bluish Gray and Dark Bluish Gray Armour Panels and Toes Print,61,Plastic
970c75pr2442,"Hips and Pearl Titanium Legs with Black Robe, Gold Trim print",61,Plastic
970c75pr2508,"Hips and Pearl Titanium Legs with Dark Blue Coat, Dark Brown Belt, Silver Toes print",61,Plastic
970c75pr2548,"Hips and Pearl Titanium Legs with Blue Strings, Robe, Tan Toes print",61,Plastic
970c75pr2553,"Hips and Pearl Titanium Legs with Armor, Rust Stains, Black Top print",61,Plastic
970c75pr2556,"Hips and Pearl Titanium Legs with Black Pockets, Kneepads print",61,Plastic
970c75pr2602,Hips and Pearl Titanium Legs with Silver Armor print,61,Plastic
970c75pr2612,"Hips and Pearl Titanium Legs with Silver Armor Panels, Light Bluish Grey Straps print",61,Plastic
970c75pr2665,"Hips and Pearl Titanium Legs with Silver Belt, Straps, Toes, Dark Purple Stripes print",61,Plastic
970c75pr9742,"Hips and Pearl Titanium Legs with Dark Purple Sash, Yellow Knee Caps print",61,Plastic
970c75pr9747,"Hips and Pearl Titanium Legs with Dark Purple Belt, Armour print",61,Plastic
970c75pr9748,"Hips and Pearl Titanium Legs with Dark Red Belt, Dark Azure/Gold Knee Caps and Robe print",61,Plastic
970c75pr9804,"Hips and Pearl Titanium Legs with Sand Blue Robe, Medium Azure Trim, Lime Toes print",61,Plastic
970c75pr9808,"Hips and Pearl Titanium Legs with Gold and Silver Circuitry, Toes, Belt print",61,Plastic
970c75pr9829,"Hips and Pearl Titanium Legs with Dark Azure Robe, Belt print",61,Plastic
970c75pr9843,"Hips and Pearl Titanium Legs with Blue Coat, Red Belt print",61,Plastic
970c75pr9926,"Hips and Pearl Titanium Legs with Robe, Dirt Stains, Boots",61,Plastic
970c75pr9928,"Hips and Pearl Titanium Legs with Dark Bluish Gray, Black, and Silver Armor, Gold Trim",61,Plastic
970c75pr9930,Hips and Pearl Titanium Legs with Dark Azure Sash,61,Plastic
970c75pr9943,"Hips and Pearl Titanium Legs with Silver Armor, Rivets, Chains on Knees",61,Plastic
970c75pr9947,"Hips and Pearl Titanium Legs with Silver Armor, Chains",61,Plastic
970c75pr9949,"Hips and Pearl Titanium Legs with Silver Triangles, Knee pads, Sandals",61,Plastic
970c75pr9954,"Hips and Pearl Titanium Legs with Dark Azure, Dark red Details, Armor",61,Plastic
970c75pr9964,"Hips and Pearl Titanium Legs with Black, Silver, and Dark Brown Layered Robetails Print",61,Plastic
970c75pr9987,Hips and Pearl Titanium Legs with White Sandals,61,Plastic
970c75pr9994,Hips and Pearl Titanium Legs with Silver Leg Armor with Dark Blue Lines Print (Batman),61,Plastic
970c77pr0001,Hips and Glitter Trans-Purple Legs with Silver Pteruges print,61,Plastic
970c81pr0001,"Hips and Opal Trans-Dark Pink Legs with Dark Purple Panels, Dark Blue Trim, Circuitry print",61,Plastic
970d01pr0001,Hips and Dark Blue Legs with One White Boot Pattern and Blue and Black Writing on Cast Print,61,Plastic
970d02pr0001,"Hips and Dark Blue Left Leg, Red Right Leg and Reddish Brown Boots Pattern, Fish Stocking, Black Belt, Buckle, Knee Cap",61,Plastic
970d03pr0001,"Hips and White Legs, Yellowish Green and Bright Light Blue Boot Pattern and Dark Pink Striped Leggings, Ties and Hearts Print",61,Plastic
970d04pr0001,"Hips and Dark Tan Legs with Flat Silver and Dark Blue Boot Pattern, Coattails Print",61,Plastic
970d05pr0001,"Hips and White Left Leg, Dark Red Right Leg and Light Nougat Boots Pattern, with Gold Trimmed Skirt, Black Stripes on Left Leg Print",61,Plastic
970d06pr0001,"Hips and Dark Blue Legs, Dark Red Left Boot, Light Aqua Right Boot with Scratches, Dark Bluish Gray Mud Stains print",61,Plastic
970d07pr0001,"Hips and Medium Nougat Legs, Flat Silver and Dark Brown Boot Pattern, Coattails Print",61,Plastic
970d08pr0001,"Hips and Pearl Gold Legs, Left Light Bluish Grey Boot Pattern and Black Metal Plating, Dark Red Circuitry, Belt Print (C-3PO)",61,Plastic
970d09pr0001,"Hips and Nougat Left Leg, Sand Green Right Leg and Light Aqua Boots Pattern, with Ragdoll Patchwork, Black Toes Print",61,Plastic
970d10pr0001,"Hips and Blue Legs with Medium Nougat and Red Boot Pattern, Tears, Fur, White Claws print",61,Plastic
970d11pr0001,"Hips with Flat Silver Leg and Red Left Boot Pattern, Trans-Bright Green Right Leg with Belt, Straps, Black Boots print",61,Plastic
970d12pr0001,"Hips and Black Left Leg, Dark Blue Right Leg and Red Boot pattern with Tears print",61,Plastic
970e01,"Left Leg, Dark Brown Right Peg Leg, Dark Green Hips",61,Plastic
970e02,"Left Leg, Brown Pirate Peg Leg, and Black Hips",61,Plastic
970e03,"Left Leg, Pearl Light Gray Pirate Peg Leg, and Black Hips",61,Plastic
970e04,"Left Leg, Reddish Brown Right Pirate Peg Leg, and Black Hips",61,Plastic
970e04pr0002,"Left Leg, Reddish Brown Right Pirate Peg Leg, and Black Hips with Dark Turquoise Checks, and Chain Print",61,Plastic
970e05,"Left Leg, Pearl Titanium Pirate Peg Leg, and Black Hips",61,Plastic
970e06,"Left Leg, Medium Nougat Pirate Peg Leg, and Dark Bluish Gray Hips",61,Plastic
970e07,"Left Leg, Flat Silver Pirate Peg Leg, and Black Hips",61,Plastic
970e08,"Left Leg, Reddish Brown Right Pirate Peg Leg, and Black Hips",61,Plastic
970e08pr0926,"Left Leg, Reddish Brown Pirate Peg Leg, and Dark Red Hips with Tattered Coat Print",61,Plastic
970e09,"Left Leg, Flat Silver Mechanical Peg Leg and Sand Green Hips (Rodney Rathbone)",61,Plastic
970e10,"Left Leg, Orange Pirate Peg Leg, and Olive Hips",61,Plastic
970e10pr0001,"Left Leg, Orange Pirate Peg Leg, and Olive Hips with Black Belt, Bandage print",61,Plastic
970e11,"Spring Prosthetic Left Leg, Dark Azure Right Leg and Hips",61,Plastic
970e12pr0001,"Prosthetic Right Leg, Black Left Leg and Hips with Dark Red/Gold Native Decorations print",61,Plastic
970e13,"Spring Prosthetic Legs, Dark Azure Top Legs and Hips",61,Plastic
970e14,"Left Leg, Reddish Brown Right Pirate Peg Leg, and Dark Bluish Grey Hips",61,Plastic
970f01pr0001,Long Legs and Hips with Dark Orange Boots Print (Woody),61,Plastic
970f01pr0002,Long Legs and Hips with Black and White Chaps Print (Jessie),61,Plastic
970f01pr0003,"Long Legs and Hips with Black and White Chaps, Dirt Stains Print (Jessie)",61,Plastic
970f01pr0004,Long Legs and Hips with Dark Orange Boots and Dirt Stains Print (Woody),61,Plastic
970l03r10,"Hips and Black Left Leg, Dark Red Right Leg [Plain]",61,Plastic
970l03r12,"Hips and Black Left Leg, Dark Bluish Gray Right Leg",61,Plastic
970l03r12pr1280,"Hips and Black Left Leg, Dark Bluish Gray Right Leg with Magenta Splotches and Tears Print (Two-Face)",61,Plastic
970l03r22,"Hips and Black Left Leg, Red Right Leg [Plain]",61,Plastic
